row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
2339,CA-2014-110639,2014-08-23,2014-08-23,"Same Day",RH-19495,"Rick Hansen",Consumer,"United States","New York City","New York",10009,East,OFF-PA-10004530,"Office Supplies",Paper,"Personal Creations Ink Jet Cards and Labels",45.92,4,NULL,22.5
2340,CA-2014-121727,2014-08-19,2014-08-24,"Standard Class",JK-15625,"Jim Karlsson",Consumer,"United States",Columbus,Ohio,43229,East,OFF-AR-10004930,"Office Supplies",Art,"Turquoise Lead Holder with Pocket Clip",10.72,2,0.2,1.74
2341,CA-2016-137736,2016-11-10,2016-11-15,"Standard Class",DC-13285,"Debra Catini",Consumer,"United States","Warner Robins",Georgia,31088,South,OFF-AR-10004999,"Office Supplies",Art,"Newell 315",41.86,7,NULL,10.46
2342,US-2014-143231,2014-12-31,2015-01-03,"First Class",GM-14455,"Gary Mitchum","Home Office","United States",Franklin,Massachusetts,2038,East,FUR-FU-10002501,Furniture,Furnishings,"Nu-Dell Executive Frame",63.2,5,NULL,23.38
2343,US-2014-143231,2014-12-31,2015-01-03,"First Class",GM-14455,"Gary Mitchum","Home Office","United States",Franklin,Massachusetts,2038,East,TEC-AC-10000358,Technology,Accessories,"Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB",113.97,3,NULL,27.35
2345,CA-2016-119025,2016-02-22,2016-02-28,"Standard Class",PV-18985,"Paul Van Hugh","Home Office","United States",Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,"Office Supplies",Appliances,"Belkin 5 Outlet SurgeMaster Power Centers",490.32,9,NULL,137.29
2346,CA-2016-159373,2016-03-13,2016-03-18,"Standard Class",LT-17110,"Liz Thompson",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-PA-10000659,"Office Supplies",Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,0.2,24.53
2347,CA-2016-159373,2016-03-13,2016-03-18,"Standard Class",LT-17110,"Liz Thompson",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-BI-10004141,"Office Supplies",Binders,"Insertable Tab Indexes For Data Binders",1.27,2,0.8,-2.16
2348,CA-2016-159373,2016-03-13,2016-03-18,"Standard Class",LT-17110,"Liz Thompson",Consumer,"United States","San Antonio",Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,"Hon Non-Folding Utility Tables",557.58,5,0.3,NULL
2349,CA-2017-109701,2017-12-02,2017-12-03,"Same Day",AM-10360,"Alice McCarthy",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10004187,"Office Supplies",Binders,"3-ring staple pack",9.02,6,0.2,3.16
2350,CA-2017-109701,2017-12-02,2017-12-03,"Same Day",AM-10360,"Alice McCarthy",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10000632,"Office Supplies",Binders,"Satellite Sectional Post Binders",69.46,2,0.2,22.57
2351,CA-2017-109701,2017-12-02,2017-12-03,"Same Day",AM-10360,"Alice McCarthy",Corporate,"United States","Los Angeles",California,90032,West,OFF-PA-10003724,"Office Supplies",Paper,"Wirebound Message Book, 4 per Page",10.86,2,NULL,5.32
2352,CA-2017-109701,2017-12-02,2017-12-03,"Same Day",AM-10360,"Alice McCarthy",Corporate,"United States","Los Angeles",California,90032,West,OFF-AP-10002765,"Office Supplies",Appliances,"Fellowes Advanced Computer Series Surge Protectors",79.47,3,NULL,22.25
2353,CA-2017-109701,2017-12-02,2017-12-03,"Same Day",AM-10360,"Alice McCarthy",Corporate,"United States","Los Angeles",California,90032,West,OFF-AR-10001868,"Office Supplies",Art,"Prang Dustless Chalk Sticks",10.08,6,NULL,5.04
2354,CA-2015-111514,2015-08-31,2015-09-02,"First Class",SC-20260,"Scott Cohen",Corporate,"United States","San Francisco",California,94122,West,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.83,7,0.15,200.95
2355,CA-2015-111514,2015-08-31,2015-09-02,"First Class",SC-20260,"Scott Cohen",Corporate,"United States","San Francisco",California,94122,West,OFF-BI-10002735,"Office Supplies",Binders,"GBC Prestige Therm-A-Bind Covers",137.24,5,0.2,46.32
2356,CA-2015-111514,2015-08-31,2015-09-02,"First Class",SC-20260,"Scott Cohen",Corporate,"United States","San Francisco",California,94122,West,TEC-AC-10004864,Technology,Accessories,"Memorex Micro Travel Drive 32 GB",36.51,1,NULL,15.7
2357,CA-2015-111514,2015-08-31,2015-09-02,"First Class",SC-20260,"Scott Cohen",Corporate,"United States","San Francisco",California,94122,West,TEC-MA-10000597,Technology,Machines,"Lexmark S315 Color Inkjet Printer",239.98,3,0.2,80.99
2358,US-2014-148838,2014-03-17,2014-03-21,"Standard Class",CP-12340,"Christine Phan",Corporate,"United States","New York City","New York",10024,East,FUR-TA-10003473,Furniture,Tables,"Bretford Rectangular Conference Table Tops",1579.75,7,0.4,-447.59
2359,US-2014-148838,2014-03-17,2014-03-21,"Standard Class",CP-12340,"Christine Phan",Corporate,"United States","New York City","New York",10024,East,FUR-TA-10001950,Furniture,Tables,"Balt Solid Wood Round Tables",1071.58,4,0.4,-553.65
2360,US-2014-148838,2014-03-17,2014-03-21,"Standard Class",CP-12340,"Christine Phan",Corporate,"United States","New York City","New York",10024,East,FUR-TA-10004175,Furniture,Tables,"Hon 30" x 60"" Table with Locking Drawer"",613.91,3,0.4,-122.78
2361,US-2014-148838,2014-03-17,2014-03-21,"Standard Class",CP-12340,"Christine Phan",Corporate,"United States","New York City","New York",10024,East,OFF-PA-10002960,"Office Supplies",Paper,"Xerox 1926",34.86,7,NULL,16.38
2362,US-2014-148838,2014-03-17,2014-03-21,"Standard Class",CP-12340,"Christine Phan",Corporate,"United States","New York City","New York",10024,East,OFF-PA-10000919,"Office Supplies",Paper,"Xerox 1918",155.04,4,NULL,75.97
2363,CA-2017-136497,2017-04-16,2017-04-20,"Standard Class",RF-19840,"Roy Französisch",Consumer,"United States",Columbus,Ohio,43229,East,OFF-BI-10001553,"Office Supplies",Binders,"SpineVue Locking Slant-D Ring Binders by Cardinal",13.71,5,0.7,-10.05
2364,US-2016-108637,2016-03-13,2016-03-18,"Standard Class",AB-10060,"Adam Bellavance","Home Office","United States",Waynesboro,Virginia,22980,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2" Diameter Chrome Round Wall Clock"",127.88,2,NULL,40.92
2365,US-2016-108637,2016-03-13,2016-03-18,"Standard Class",AB-10060,"Adam Bellavance","Home Office","United States",Waynesboro,Virginia,22980,South,OFF-AP-10004540,"Office Supplies",Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,NULL,44.89
2366,US-2016-108637,2016-03-13,2016-03-18,"Standard Class",AB-10060,"Adam Bellavance","Home Office","United States",Waynesboro,Virginia,22980,South,OFF-BI-10004965,"Office Supplies",Binders,"Ibico Covers for Plastic or Wire Binding Elements",46,4,NULL,20.7
2367,CA-2014-102295,2014-11-24,2014-11-26,"Second Class",EH-13990,"Erica Hackney",Consumer,"United States",Sacramento,California,95823,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.71,1,0.2,-18.11
2368,CA-2017-123659,2017-02-10,2017-02-13,"First Class",MN-17935,"Michael Nguyen",Consumer,"United States",Clinton,Maryland,20735,East,OFF-PA-10002464,"Office Supplies",Paper,"HP Office Recycled Paper (20Lb. and 87 Bright)",23.12,4,NULL,11.33
2370,US-2016-129469,2016-09-23,2016-09-27,"Standard Class",KL-16555,"Kelly Lampkin",Corporate,"United States",Fairfield,Ohio,45014,East,OFF-AR-10000315,"Office Supplies",Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.91,2,0.2,0.31
2371,CA-2017-155152,2017-07-07,2017-07-09,"Second Class",MP-17965,"Michael Paige",Corporate,"United States",Warwick,"Rhode Island",2886,East,TEC-AC-10004353,Technology,Accessories,"Hypercom P1300 Pinpad",252,4,NULL,93.24
2372,CA-2016-159940,2016-07-07,2016-07-11,"Second Class",BF-11020,"Barry Französisch",Corporate,"United States",Aurora,Illinois,60505,Central,FUR-FU-10004973,Furniture,Furnishings,"Flat Face Poster Frame",60.29,8,0.6,-27.13
2373,CA-2016-159940,2016-07-07,2016-07-11,"Second Class",BF-11020,"Barry Französisch",Corporate,"United States",Aurora,Illinois,60505,Central,OFF-FA-10000936,"Office Supplies",Fasteners,"Acco Hot Clips Clips to Go",2.63,1,0.2,0.82
2374,CA-2016-159940,2016-07-07,2016-07-11,"Second Class",BF-11020,"Barry Französisch",Corporate,"United States",Aurora,Illinois,60505,Central,OFF-PA-10001609,"Office Supplies",Paper,"Tops Wirebound Message Log Books",23.69,9,0.2,7.7
2375,CA-2016-159940,2016-07-07,2016-07-11,"Second Class",BF-11020,"Barry Französisch",Corporate,"United States",Aurora,Illinois,60505,Central,FUR-CH-10000785,Furniture,Chairs,"Global Ergonomic Managers Chair",253.37,2,0.3,-14.48
2376,CA-2017-119669,2017-01-24,2017-01-30,"Standard Class",TP-21130,"Theone Pippenger",Consumer,"United States",Smyrna,Georgia,30080,South,OFF-FA-10000053,"Office Supplies",Fasteners,"Revere Boxed Rubber Bands by Revere",5.67,3,NULL,0.11
2377,US-2014-164616,2014-08-19,2014-08-21,"Second Class",MS-17770,"Maxwell Schwartz",Consumer,"United States",Columbus,Ohio,43229,East,OFF-BI-10001718,"Office Supplies",Binders,"GBC DocuBind P50 Personal Binding Machine",76.78,4,0.7,-58.86
2378,US-2014-164616,2014-08-19,2014-08-21,"Second Class",MS-17770,"Maxwell Schwartz",Consumer,"United States",Columbus,Ohio,43229,East,OFF-SU-10004768,"Office Supplies",Supplies,"Acme Kleencut Forged Steel Scissors",9.18,2,0.2,1.15
2379,CA-2015-148628,2015-12-06,2015-12-11,"Standard Class",KM-16375,"Katherine Murray","Home Office","United States","Thousand Oaks",California,91360,West,OFF-PA-10003883,"Office Supplies",Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4" X 5"""",32.75,5,NULL,15.06
2380,CA-2016-118052,2016-05-06,2016-05-10,"Standard Class",BE-11455,"Brad Eason","Home Office","United States",Lorain,Ohio,44052,East,OFF-FA-10004248,"Office Supplies",Fasteners,"Advantus T-Pin Paper Clips",7.22,2,0.2,1.71
2381,CA-2016-118052,2016-05-06,2016-05-10,"Standard Class",BE-11455,"Brad Eason","Home Office","United States",Lorain,Ohio,44052,East,OFF-PA-10002581,"Office Supplies",Paper,"Xerox 1951",49.57,2,0.2,15.49
2382,CA-2016-118052,2016-05-06,2016-05-10,"Standard Class",BE-11455,"Brad Eason","Home Office","United States",Lorain,Ohio,44052,East,FUR-FU-10004848,Furniture,Furnishings,"DAX Solid Wood Frames",54.71,7,0.2,11.63
2383,US-2017-117534,2017-03-25,2017-03-26,"First Class",CV-12295,"Christina VanderZanden",Consumer,"United States",Fresno,California,93727,West,OFF-AP-10002403,"Office Supplies",Appliances,"Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors",176.04,4,NULL,45.77
2384,US-2017-117534,2017-03-25,2017-03-26,"First Class",CV-12295,"Christina VanderZanden",Consumer,"United States",Fresno,California,93727,West,OFF-AR-10003087,"Office Supplies",Art,"Staples in misc. colors",16.02,9,NULL,4.49
2385,US-2017-117534,2017-03-25,2017-03-26,"First Class",CV-12295,"Christina VanderZanden",Consumer,"United States",Fresno,California,93727,West,OFF-BI-10002026,"Office Supplies",Binders,"Avery Arch Ring Binders",185.92,4,0.2,62.75
2386,US-2017-117534,2017-03-25,2017-03-26,"First Class",CV-12295,"Christina VanderZanden",Consumer,"United States",Fresno,California,93727,West,TEC-PH-10000141,Technology,Phones,"Clearsounds A400",211.17,4,0.2,15.84
2387,US-2017-117534,2017-03-25,2017-03-26,"First Class",CV-12295,"Christina VanderZanden",Consumer,"United States",Fresno,California,93727,West,TEC-CO-10000971,Technology,Copiers,"Hewlett Packard 310 Color Digital Copier",479.98,2,0.2,60
2388,CA-2015-145065,2015-12-12,2015-12-15,"First Class",DK-13375,"Dennis Kane",Consumer,"United States","San Diego",California,92105,West,OFF-FA-10001229,"Office Supplies",Fasteners,Staples,7.86,2,NULL,3.62
2389,CA-2015-145065,2015-12-12,2015-12-15,"First Class",DK-13375,"Dennis Kane",Consumer,"United States","San Diego",California,92105,West,OFF-BI-10002437,"Office Supplies",Binders,"Recycled Premium Regency Composition Covers",24.45,2,0.2,8.86
2390,US-2015-127040,2015-12-06,2015-12-10,"Standard Class",SG-20605,"Speros Goranitis",Consumer,"United States","New York City","New York",10009,East,OFF-PA-10004255,"Office Supplies",Paper,"Xerox 219",6.48,1,NULL,3.11
2391,US-2015-127040,2015-12-06,2015-12-10,"Standard Class",SG-20605,"Speros Goranitis",Consumer,"United States","New York City","New York",10009,East,OFF-PA-10001184,"Office Supplies",Paper,"Xerox 1903",41.86,7,NULL,20.51
2392,US-2015-127040,2015-12-06,2015-12-10,"Standard Class",SG-20605,"Speros Goranitis",Consumer,"United States","New York City","New York",10009,East,TEC-AC-10002637,Technology,Accessories,"Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)",1619.91,9,NULL,97.19
2393,US-2015-127040,2015-12-06,2015-12-10,"Standard Class",SG-20605,"Speros Goranitis",Consumer,"United States","New York City","New York",10009,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14" Day/Date Wall Clock"",113.92,4,NULL,42.15
2394,CA-2016-128111,2016-03-17,2016-03-23,"Standard Class",CS-12355,"Christine Sundaresam",Consumer,"United States",Malden,Massachusetts,2148,East,OFF-AR-10000588,"Office Supplies",Art,"Newell 345",39.68,2,NULL,10.32
2395,CA-2015-137897,2015-11-14,2015-11-19,"Standard Class",PJ-18835,"Patrick Jones",Corporate,"United States","New York City","New York",10035,East,TEC-AC-10002217,Technology,Accessories,"Imation Clip USB flash drive - 8 GB",37.6,2,NULL,2.26
2396,CA-2015-137897,2015-11-14,2015-11-19,"Standard Class",PJ-18835,"Patrick Jones",Corporate,"United States","New York City","New York",10035,East,TEC-AC-10001267,Technology,Accessories,"Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...",59.9,2,NULL,23.96
2397,CA-2015-137897,2015-11-14,2015-11-19,"Standard Class",PJ-18835,"Patrick Jones",Corporate,"United States","New York City","New York",10035,East,OFF-PA-10004041,"Office Supplies",Paper,"It's Hot Message Books with Stickers, 2 3/4" x 5"""",37,5,NULL,16.65
2398,CA-2017-169264,2017-08-14,2017-08-16,"Second Class",NP-18700,"Nora Preis",Consumer,"United States","San Francisco",California,94109,West,OFF-LA-10001613,"Office Supplies",Labels,"Avery File Folder Labels",5.76,2,NULL,2.82
2399,CA-2017-169264,2017-08-14,2017-08-16,"Second Class",NP-18700,"Nora Preis",Consumer,"United States","San Francisco",California,94109,West,OFF-AR-10000246,"Office Supplies",Art,"Newell 318",16.68,6,NULL,4.34
2400,CA-2017-147361,2017-09-09,2017-09-15,"Standard Class",SB-20290,"Sean Braxton",Corporate,"United States",Florence,"South Carolina",29501,South,OFF-ST-10001809,"Office Supplies",Storage,"Fellowes Officeware Wire Shelving",628.81,7,NULL,12.58
2401,CA-2017-147361,2017-09-09,2017-09-15,"Standard Class",SB-20290,"Sean Braxton",Corporate,"United States",Florence,"South Carolina",29501,South,OFF-ST-10002214,"Office Supplies",Storage,"X-Rack File for Hanging Folders",56.45,5,NULL,14.68
2402,CA-2017-145877,2017-04-01,2017-04-04,"Second Class",AS-10090,"Adam Shillingsburg",Consumer,"United States",Springfield,Missouri,65807,Central,OFF-ST-10000649,"Office Supplies",Storage,"Hanging Personal Folder File",94.2,6,NULL,23.55
2403,CA-2017-145877,2017-04-01,2017-04-04,"Second Class",AS-10090,"Adam Shillingsburg",Consumer,"United States",Springfield,Missouri,65807,Central,OFF-EN-10001990,"Office Supplies",Envelopes,"Staple envelope",28.4,5,NULL,13.35
2404,US-2016-110170,2016-09-27,2016-10-03,"Standard Class",HM-14860,"Harry Marie",Corporate,"United States",Huntsville,Texas,77340,Central,FUR-BO-10000780,Furniture,Bookcases,"O'Sullivan Plantations 2-Door Library in Landvery Oak",956.66,7,0.32,-225.1
2405,CA-2017-108574,2017-10-07,2017-10-11,"Standard Class",MG-18145,"Mike Gockenbach",Consumer,"United States","Los Angeles",California,90045,West,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",1115.91,9,NULL,200.86
2406,CA-2017-108574,2017-10-07,2017-10-11,"Standard Class",MG-18145,"Mike Gockenbach",Consumer,"United States","Los Angeles",California,90045,West,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",128.74,7,0.2,-28.97
2408,CA-2017-144589,2017-01-20,2017-01-25,"Standard Class",TM-21010,"Tamara Manning",Consumer,"United States","San Francisco",California,94122,West,OFF-AR-10003631,"Office Supplies",Art,"Staples in misc. colors",24.2,5,NULL,7.99
2409,CA-2017-144589,2017-01-20,2017-01-25,"Standard Class",TM-21010,"Tamara Manning",Consumer,"United States","San Francisco",California,94122,West,TEC-PH-10003072,Technology,Phones,"Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",359.98,3,0.2,130.49
2410,CA-2017-155985,2017-03-23,2017-03-25,"First Class",BE-11335,"Bill Eplett","Home Office","United States","San Francisco",California,94122,West,FUR-FU-10000758,Furniture,Furnishings,"DAX Natural Wood-Tone Poster Frame",211.84,8,NULL,76.26
2411,CA-2014-162684,2014-08-01,2014-08-06,"Standard Class",AS-10630,"Ann Steele","Home Office","United States",Philadelphia,Pennsylvania,19120,East,OFF-FA-10000992,"Office Supplies",Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.68,2,0.2,1.92
2412,CA-2015-142041,2015-06-07,2015-06-09,"Second Class",EM-13810,"Eleni McCrary",Corporate,"United States","Los Angeles",California,90036,West,OFF-BI-10004187,"Office Supplies",Binders,"3-ring staple pack",7.52,5,0.2,2.63
2413,CA-2014-151295,2014-11-12,2014-11-16,"Standard Class",JA-15970,"Joseph Airdo",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10001947,"Office Supplies",Paper,"Xerox 1974",11.96,2,NULL,5.86
2414,CA-2014-151295,2014-11-12,2014-11-16,"Standard Class",JA-15970,"Joseph Airdo",Consumer,"United States","Los Angeles",California,90045,West,FUR-TA-10002356,Furniture,Tables,"Bevis Boat-Shaped Conference Table",629.06,3,0.2,31.45
2415,CA-2016-156300,2016-12-29,2017-01-02,"Standard Class",TB-21595,"Troy Blackwell",Consumer,"United States",Milwaukee,Wisconsin,53209,Central,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",754.45,5,NULL,60.36
2416,CA-2015-146087,2015-07-06,2015-07-11,"Standard Class",PP-18955,"Paul Prost","Home Office","United States",Holyoke,Massachusetts,1040,East,FUR-BO-10002824,Furniture,Bookcases,"Bush Mission Pointe Library",301.96,2,NULL,60.39
2417,CA-2017-168655,2017-10-12,2017-10-18,"Standard Class",ML-18040,"Michelle Lonsdale",Corporate,"United States",Albuquerque,"New Mexico",87105,West,TEC-AC-10002842,Technology,Accessories,"WD My Passport Ultra 2TB Portable External Hard Drive",595,5,NULL,95.2
2418,CA-2017-168655,2017-10-12,2017-10-18,"Standard Class",ML-18040,"Michelle Lonsdale",Corporate,"United States",Albuquerque,"New Mexico",87105,West,OFF-BI-10002082,"Office Supplies",Binders,"GBC Twin Loop Wire Binding Elements",79.87,3,0.2,29.95
2419,CA-2016-107202,2016-05-21,2016-05-28,"Standard Class",LC-16930,"Linda Cazamias",Corporate,"United States",Sparks,Nevada,89431,West,TEC-MA-10000112,Technology,Machines,"Panasonic KX MB2061 Multifunction Printer",2396.4,10,0.2,179.73
2421,CA-2017-159597,2017-11-09,2017-11-14,"Standard Class",MC-17590,"Matt Collister",Corporate,"United States",Coachella,California,92236,West,TEC-AC-10004171,Technology,Accessories,"Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",99.99,1,NULL,44
2422,CA-2016-155551,2016-04-18,2016-04-23,"Standard Class",CR-12580,"Clay Rozendal","Home Office","United States",Elmhurst,Illinois,60126,Central,OFF-ST-10003656,"Office Supplies",Storage,"Safco Industrial Wire Shelving",230.38,3,0.2,-48.95
2423,CA-2016-155551,2016-04-18,2016-04-23,"Standard Class",CR-12580,"Clay Rozendal","Home Office","United States",Elmhurst,Illinois,60126,Central,OFF-PA-10001560,"Office Supplies",Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.66,2,0.2,3.26
